cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,idothnii,iinvfee,ivencap,iserfee,isecz,iinscom,iinsund,iinsoth,netgnsln,netgnsre,netgnast,iotnii
"13017","9635","352820","3186428","BANK OF MOUNT HOPE, INC.","Mount Hope","WV","25880","6/30/2017","2/22/2022","NM","602 Main St.","MOUNT HOPE BANKSHARES INC","3","0","0","8","0","Fayette","13220","Beckley, WV","8/14/1914","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","154","0","","0","0","4","0","4","0","0","-1","151"
"58138","0","3464368","","BANK OF NAPA, N.A.","Napa","CA","94558","6/30/2017","2/22/2022","N","2007 Redwood Rd, # 101","","2","0","0","4","0","Napa","34900","Napa, CA","8/14/2006","8/14/2006","7/5/2012","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","","180","0","0","0","0","0","0","0","0","0","0","180"
"10626","0","879550","","BANK OF NEW CAMBRIA","New Cambria","MO","63558","6/30/2017","2/22/2022","NM","200 S. Main St.","","2","0","0","2","0","Macon","","","3/18/1933","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.banknewcambria.com","16","0","","0","0","0","0","0","0","0","0","16"
"27575","0","1404940","3846375","BANK OF NEW CASTLE","New Castle","DE","19720","6/30/2017","2/22/2022","NM","12 Read S Way","DISCOVER FINANCIAL SERVICES","1","0","0","8","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","8/18/1989","8/18/1989","12/31/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","","0","0","","0","0","0","0","0","0","0","0","0"
"24540","15496","113601","","BANK OF NEW ENGLAND","Salem","NH","3079","6/30/2017","2/22/2022","NM","31 Pelham Rd.","","9","0","1","4","0","Rockingham","14460","Boston-Cambridge-Newton, MA-NH","6/24/1983","6/24/1983","7/14/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","http://www.bankofnewengland.com","283","0","","0","0","0","0","0","0","241","0","42"
"18012","10780","265407","2545831","BANK OF NEW HAMPSHIRE","Laconia","NH","3246","6/30/2017","2/22/2022","SB","62 Pleasant St.","BNH FINANCIAL","25","0","0","4","0","Belknap","","","7/2/1831","7/2/1959","2/1/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.BankNH.com","3478","210","0","41","0","369","0","1","177","144","-37","2574"
"58175","0","3443345","3554250","BANK OF NEW JERSEY","Fort Lee","NJ","7024","6/30/2017","2/22/2022","NM","1365 Palisade Ave.","BANCORP OF NEW JERSEY INC","9","0","0","4","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","5/10/2006","5/10/2006","4/5/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","0","0","0","0","0","0","0","0","0","0","0","0"
"14701","13112","688556","1095272","BANK OF NEW MADRID","New Madrid","MO","63869","6/30/2017","2/22/2022","NM","229 Main St.","DIXIE BANCSHARES CORP","3","0","0","2","1","New Madrid","","","1/1/1933","8/25/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankofnewmadrid.com","118","0","","5","0","3","0","3","2","0","0","108"
"16590","0","763752","1838590","BANK OF NEW MEXICO","Grants","NM","87020","6/30/2017","2/22/2022","NM","824 W. Santa Fe Ave.","FIRST BCORP OF DURANGO INC","4","0","0","4","1","Cibola","","","6/16/1947","6/16/1947","10/1/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","","236","0","0","0","0","3","0","3","0","0","0","233"
"5704","0","948531","","BANK OF NEWINGTON","Newington","GA","30446","6/30/2017","2/22/2022","NM","Broad &church St.","","2","0","0","4","0","Screven","","","8/14/1919","1/1/1934","8/12/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://https://www.bankofnewington.com","617","0","","116","0","3","0","3","451","-4","0","51"
"5447","0","41955","1058688","BANK OF NEWMAN GROVE","Newman Grove","NE","68758","6/30/2017","2/22/2022","SM","416 Hale Ave","FIRST NEWMAN GROVE BANKSHARES","1","0","0","2","1","Madison","","","4/10/1900","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","","52","0","","0","0","0","0","0","0","0","0","52"
"18171","0","410748","3176661","BANK OF O'FALLON","O'fallon","IL","62269","6/30/2017","2/22/2022","NM","901 S. Lincoln Ave.","SECURITY FIRST BANCSHARES INC","2","0","0","8","1","Saint Clair","41180","St. Louis, MO-IL","3/28/1960","3/28/1960","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.bankofallon.com","76","0","0","0","0","0","0","0","0","0","0","76"
"21529","0","687054","1109900","BANK OF OAK RIDGE","Oak Ridge","LA","71264","6/30/2017","2/22/2022","NM","105 N. Oak","OAK RIDGE BANCSHARES INC","1","0","0","4","1","Morehouse","33740","Monroe, LA","10/1/1910","4/11/1974","5/14/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.bankofoakridge.bank","36","0","","0","0","0","0","0","0","0","0","36"
"35365","0","2903123","3587427","BANK OF OAK RIDGE","Oak Ridge","NC","27310","6/30/2017","2/22/2022","NM","2211 Oak Ridge Rd.","OAK RIDGE FINL SERVICES INC","4","0","0","4","0","Guilford","24660","Greensboro-High Point, NC","4/10/2000","4/10/2000","4/6/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","http://www.bankofoakridge.com","983","26","0","0","0","135","0","135","61","-5","0","766"
"9523","0","807348","2736899","BANK OF OAKFIELD","Oakfield","WI","53065","6/30/2017","2/22/2022","SM","103 S. Main St.","OAKFIELD BCORP INC","3","0","0","4","0","Fond Du Lac","22540","Fond du Lac, WI","1/1/1901","1/1/1934","1/14/2014","Stock","0","1","FED","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.bristolmorganbank.com","241","0","","65","0","6","0","6","0","0","0","170"
"5867","0","147923","","BANK OF OCEAN CITY","Ocean City","MD","21842","6/30/2017","2/22/2022","NM","10005 Golf Course Rd.","","6","0","1","4","0","Worcester","41540","Salisbury, MD-DE","1/1/1916","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.bankofoceancity.com","94","0","0","0","0","0","0","0","0","0","0","94"
"9803","0","819453","1053339","BANK OF ODESSA","Odessa","MO","64076","6/30/2017","2/22/2022","NM","301 W. Hwy. 40","COUNTRY AGENCIES&INVESTMENTS","2","0","0","8","0","Lafayette","28140","Kansas City, MO-KS","1/1/1880","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.bankofodessa.us.com","996","0","0","0","0","0","0","0","0","838","0","158"
"5902","15888","919344","2744326","BANK OF OKOLONA","Okolona","MS","38860","6/30/2017","2/22/2022","NM","227 W Main St","BANCORP OF OKOLONA","4","0","0","2","1","Chickasaw","","","1/31/1931","1/1/1934","12/7/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","http://www.bankofokolona.com","348","0","","0","0","0","0","0","0","247","0","101"
"21085","0","37341","1209592","BANK OF ONTARIO","Ontario","WI","54651","6/30/2017","2/22/2022","NM","315 Main St.","ONTARIO BCORP INC","2","0","0","2","1","Vernon","","","9/23/1911","5/15/1973","5/18/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.myvernoncountybank.com","32","0","","0","0","9","0","9","0","0","0","23"
"16905","0","661157","1904936","BANK OF ORCHARD","Orchard","NE","68764","6/30/2017","2/22/2022","NM","145 E 2nd St","ORCHARD BCORP","1","0","0","2","0","Antelope","","","4/10/1950","4/10/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","bankoforchard.com","14","0","","0","0","0","0","0","0","0","0","14"
"13710","0","182353","4464534","BANK OF PALMER","Palmer","KS","66962","6/30/2017","2/22/2022","NM","104 E. 2nd St.","PALMER BANCSHARES INC","2","0","0","2","0","Washington","","","7/4/1887","1/20/1934","4/1/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","5","0","","0","0","0","0","0","0","0","0","5"
"21284","0","581237","1129515","BANK OF PENSACOLA","Pensacola","FL","32502","6/30/2017","2/22/2022","NM","500 S. Palafox St.","FIVE FLAGS BANKS INC","2","0","0","7","0","Escambia","37860","Pensacola-Ferry Pass-Brent, FL","10/26/1973","10/26/1973","12/8/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.bankpensacola.com","164","0","","0","0","0","0","0","0","0","0","164"
"1713","0","284239","","BANK OF PERRY COUNTY","Lobelville","TN","37097","6/30/2017","2/22/2022","NM","33 S. Main St.","","3","0","0","4","1","Perry","","","9/1/1905","1/1/1934","5/27/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://thebankonthego.com","108","0","","0","0","7","0","7","0","7","4","90"
"16982","12730","930442","1207712","BANK OF PONTIAC","Pontiac","IL","61764","6/30/2017","2/22/2022","SM","300 W. Washington St.","PONTIAC BCORP INC","8","0","0","4","0","Livingston","","","9/6/1947","1/29/1951","1/1/2013","Stock","0","1","FED","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://www.bankofpontiac.com","769","22","","118","0","3","0","3","111","-130","-3","648"
"12745","0","858452","1050730","BANK OF PRAGUE","Prague","NE","68050","6/30/2017","2/22/2022","NM","316 W. Ctr. Ave.","PRAGUE CO","1","0","0","2","1","Saunders","36540","Omaha-Council Bluffs, NE-IA","1/1/1906","1/1/1934","11/25/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.bankofprague1.com","131","0","","0","0","116","0","116","0","0","0","15"
"14660","0","997847","2658496","BANK OF PRAIRIE DU SAC","Prairie Du Sac","WI","53578","6/30/2017","2/22/2022","NM","555 Park Ave.","PLOETZ INVESTMENTS PARTNERSHIP","2","0","0","4","0","Sauk","","","3/22/1916","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","WWW.BANKPDS.COM","743","71","0","142","0","59","0","0","83","0","0","388"
"17671","52747","673851","3470444","BANK OF PRAIRIE VILLAGE","Prairie Village","KS","66208","6/30/2017","2/22/2022","NM","3515 W. 75th St.","BLUE LION BANCSHARES INC","1","0","0","8","1","Johnson","28140","Kansas City, MO-KS","2/27/1931","9/27/1956","12/13/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","https://www.bankofprairievillage.com","380","0","","0","0","0","0","0","0","0","0","380"
"101","12621","967943","2236586","BANK OF PRESCOTT","Prescott","AR","71857","6/30/2017","2/22/2022","NM","East 2nd &main St.","PRESCOTT BANCSHARES INC","1","0","0","8","0","Nevada","","","8/10/1904","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Shreveport","St. louis","Southern","Southeast","0","1","","191","0","","0","0","0","0","0","0","-7","0","198"
"8432","10864","99536","1081613","BANK OF PUTNAM COUNTY","Cookeville","TN","38501","6/30/2017","2/22/2022","NM","140 S. Jefferson St.","B P C CORP","14","0","0","8","1","Putnam","","","11/1/1901","1/1/1934","4/29/2016","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","onebanktn.com","2423","325","","0","0","212","193","19","0","165","0","1721"
"11711","9874","37949","1138526","BANK OF RANTOUL","Rantoul","IL","61866","6/30/2017","2/22/2022","NM","201 E. Champaign","BANCORP OF RANTOUL INC","3","0","0","2","1","Champaign","16580","Champaign-Urbana, IL","11/25/1920","1/1/1934","6/12/2013","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","https://www.bankofrantoul.bank","252","0","","0","0","0","0","0","32","0","0","220"
"12956","13972","767611","","BANK OF RICHMONDVILLE","Cobleskill","NY","12043","6/30/2017","2/22/2022","NM","857 E. Main St.","","3","0","0","5","0","Schoharie","10580","Albany-Schenectady-Troy, NY","12/8/1893","1/1/1934","2/14/2015","Stock","0","1","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.bankrich.com","139","0","0","0","0","1","0","1","0","5","0","133"
"8472","0","685368","","BANK OF RIO VISTA","Rio Vista","CA","94571","6/30/2017","2/22/2022","NM","101 Main St.","","3","0","0","7","0","Solano","46700","Vallejo-Fairfield, CA","4/12/1904","1/1/1934","7/28/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","","461","0","0","0","0","0","0","0","0","0","0","461"
"15673","9828","433550","1099823","BANK OF RIPLEY","Ripley","TN","38063","6/30/2017","2/22/2022","NM","134 N. Jefferson St.","BANCSHARES OF RIPLEY INC","4","0","0","7","0","Lauderdale","","","7/14/1939","7/14/1939","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.bankofripley.com","269","0","0","4","0","0","0","0","0","-46","0","311"
"29700","3912","345877","4211831","BANK OF RUSTON","Ruston","LA","71270","6/30/2017","2/22/2022","SA","505 N. Vienna St.","CENTURY NEXT FINANCIAL CORP","3","0","0","4","0","Lincoln","","","1/1/1905","9/14/1935","7/21/2011","Stock","0","0","OCC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.cnext.bank","641","0","0","475","0","0","0","0","-61","14","2","211"
"14349","15906","426758","1094444","BANK OF SALEM","Salem","MO","65560","6/30/2017","2/22/2022","NM","100 W. 4th St.","JUDSON YOUNG MEMORIAL EDUCATION FOUNDATION","2","0","0","8","0","Dent","","","10/10/1883","5/10/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.thebankofsalem.bank","129","0","","0","0","1","0","1","0","-2","0","130"
"11243","13507","931047","1098004","BANK OF SALEM","Salem","AR","72576","6/30/2017","2/22/2022","SM","207 Church St.","SMITH ASSOCIATED BANKING CORP","3","0","0","2","0","Fulton","","","12/9/1908","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.bksalem.net","327","0","0","0","0","80","0","80","0","27","0","220"
"58069","0","3357385","","BANK OF SAN FRANCISCO","San Francisco","CA","94105","6/30/2017","2/22/2022","NM","575 Market St, # 900","","1","0","0","4","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","8/1/2005","8/1/2005","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.bankofsf.com","346","0","0","31","0","0","0","0","272","1","0","42"
"57816","0","3302312","","BANK OF SANTA CLARITA","Santa Clarita","CA","91355","6/30/2017","2/22/2022","NM","23780 Magic Mountain Pkwy.","","1","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","10/26/2004","10/26/2004","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","","263","0","0","0","0","0","0","0","0","0","0","263"
"26727","13371","49858","","BANK OF SOUTH TEXAS","Mcallen","TX","78504","6/30/2017","2/22/2022","NM","1421 E. Nolana Ave.","","6","0","0","4","0","Hidalgo","32580","McAllen-Edinburg-Mission, TX","7/8/1986","7/8/1986","4/1/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.bankofsouthtexas.com","204","0","","0","0","0","0","0","0","5","0","199"
"57044","0","3076453","","BANK OF SOUTHERN CALIFORNIA, N.A.","San Diego","CA","92130","6/30/2017","2/22/2022","N","12265 El Camino Real, # 100","","7","0","0","4","0","San Diego","41740","San Diego-Carlsbad, CA","12/18/2001","12/18/2001","11/7/2014","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","http://www.banksocal.com","819","0","","49","0","0","0","0","375","0","0","395"
"19506","12429","248240","1247361","BANK OF SPRINGFIELD","Springfield","IL","62711","6/30/2017","2/22/2022","NM","3400 W. Wabash","SPRING BCORP INC","13","0","1","4","0","Sangamon","44100","Springfield, IL","10/29/1965","10/29/1965","8/2/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.bankwithbos.com","4595","1173","0","586","0","359","0","129","1366","-18","27","1102"
"12236","0","456250","2851279","BANK OF ST. ELIZABETH","Saint Elizabeth","MO","65075","6/30/2017","2/22/2022","NM","215 Main St.","SAINT ELIZABETH BANCSHARES INC","4","0","0","5","1","Miller","","","1/2/1914","1/1/1934","9/5/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.stebank.com","299","0","","0","0","7","0","7","124","5","0","163"
"22739","13122","364430","1082544","BANK OF ST. FRANCISVILLE","Saint Francisvil","LA","70775","6/30/2017","2/22/2022","NM","5700 Commerce St.","SAINT FRANCISVILLE BANCSHARES","1","0","0","4","1","West Feliciana","12940","Baton Rouge, LA","10/30/1978","10/30/1978","8/3/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.bsf.net","206","0","","0","0","1","0","1","0","-30","0","235"
"5634","0","126049","1131723","BANK OF STAR CITY","Star City","AR","71667","6/30/2017","2/22/2022","SM","116 N. Lincoln","STAR CITY BANCSHARES INC","5","0","0","4","1","Lincoln","38220","Pine Bluff, AR","4/7/1925","1/1/1934","9/7/2011","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.connectbank.us","239","0","","0","0","3","0","3","0","-2","0","238"
"34148","15894","2396604","2270384","BANK OF STAR VALLEY","Afton","WY","83110","6/30/2017","2/22/2022","SM","384 Washington St.","STAR VALLEY BANCSHARES INC","3","0","0","4","1","Lincoln","","","3/25/1996","3/25/1996","1/1/2012","Stock","0","1","FED","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","Kansas City","Western","West","0","1","www.bosv.com","278","0","","0","0","0","0","0","0","0","-3","281"
